id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,placement_classification,attributed_sales_same_sku14d,sales7d,campaign_rule_based_budget_amount,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,units_sold_same_sku1d,campaign_status,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,campaign_id,click_through_rate,kindle_edition_normalized_pages_read14d,campaign_applicable_budget_rule_name,acos_clicks14d,units_sold_clicks30d,qualified_borrows,campaign_budget_currency_code,campaign_applicable_budget_rule_id,units_sold_same_sku14d,units_sold_clicks7d,campaign_bidding_strategy,attributed_sales_same_sku7d,top_of_search_impression_share,royalty_qualified_borrows,sales1d,add_to_list,purchases_same_sku14d,spend,purchases_same_sku1d,campaign_budget_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
84820,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,0.0,0.0,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,145.0,0,0,3.39,0,57298629983623,1.6563146997929608,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,27.14,0,DAILY_BUDGET,0,0,27.14,Amazon,0.0,0.0,483,0,0,0,8,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84821,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,39.06,2.812095032397408,2,Other on-Amazon,39.06,39.06,,39.06,0,2,ENABLED,2,145.0,2,2,2.78,2,57298629983623,1.644736842105263,0,,35.56067588325653,2,0,USD,,2,2,legacy,39.06,,0,39.06,0,2,13.89,2,DAILY_BUDGET,2,2,13.89,Amazon,39.06,39.06,304,2,2,2,5,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84825,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,45.98,1.5393371275527283,2,Top of Search on-Amazon,45.98,45.98,,45.98,0,2,ENABLED,2,145.0,2,2,4.27,2,57298629983623,8.860759493670885,0,,64.9630274032188,2,0,USD,,2,2,legacy,45.98,,0,45.98,0,2,29.87,2,DAILY_BUDGET,2,2,29.87,Amazon,45.98,45.98,79,2,2,2,7,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84826,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,45.98,1.798904538341158,2,Top of Search on-Amazon,45.98,45.98,,45.98,0,2,ENABLED,2,145.0,2,2,4.26,2,57298629983623,7.792207792207792,0,,55.58938668986516,2,0,USD,,2,2,legacy,45.98,,0,45.98,0,2,25.56,2,DAILY_BUDGET,2,2,25.56,Amazon,45.98,45.98,77,2,2,2,6,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84827,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,19.54,0.5278227984873041,1,Top of Search on-Amazon,19.54,19.54,,19.54,0,1,ENABLED,1,145.0,1,1,4.11,1,57298629983623,6.569343065693431,0,,189.45752302968273,1,0,USD,,1,1,legacy,19.54,,0,19.54,0,1,37.02,1,DAILY_BUDGET,1,1,37.02,Amazon,19.54,19.54,137,1,1,1,9,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84828,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,78.16,1.5619504396482813,4,Top of Search on-Amazon,78.16,78.16,,78.16,0,4,ENABLED,4,145.0,4,4,4.17,4,57298629983623,7.017543859649122,0,,64.02251791197544,4,0,USD,,4,4,legacy,78.16,,0,78.16,0,4,50.04,4,DAILY_BUDGET,4,4,50.04,Amazon,78.16,78.16,171,4,4,4,12,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84829,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,58.59,0.8295341922695738,3,Top of Search on-Amazon,58.59,58.59,,58.59,0,3,ENABLED,3,145.0,3,3,4.15,3,57298629983623,9.042553191489363,0,,120.54958183990443,3,0,USD,,3,3,legacy,58.59,,0,58.59,0,3,70.63,3,DAILY_BUDGET,3,3,70.63,Amazon,58.59,58.59,188,3,3,3,17,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84830,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,0.0,0.0,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,145.0,0,0,4.14,0,57298629983623,8.96551724137931,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,53.79,0,DAILY_BUDGET,0,0,53.79,Amazon,0.0,0.0,145,0,0,0,13,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84831,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,58.59,1.1013157894736842,3,Top of Search on-Amazon,58.59,58.59,,58.59,0,3,ENABLED,3,145.0,3,3,4.09,3,57298629983623,9.701492537313433,0,,90.80047789725208,3,0,USD,,3,3,legacy,58.59,,0,58.59,0,3,53.2,3,DAILY_BUDGET,3,3,53.2,Amazon,58.59,58.59,134,3,3,3,13,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84835,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,364.0,0,0,0.0,0,16573246879315,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,64,0,0,0,0,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84836,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,364.0,0,0,0.0,0,16573246879315,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,86,0,0,0,0,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84837,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,364.0,0,0,1.8,0,16573246879315,0.050658561296859174,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,1.8,0,DAILY_BUDGET,0,0,1.8,Amazon,0.0,0.0,1974,0,0,0,1,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84838,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,364.0,0,0,1.8,0,16573246879315,0.10683760683760685,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,1.8,0,DAILY_BUDGET,0,0,1.8,Amazon,0.0,0.0,936,0,0,0,1,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84839,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,364.0,0,0,1.28,0,16573246879315,0.07446016381236038,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,8.98,0,DAILY_BUDGET,0,0,8.98,Amazon,0.0,0.0,9401,0,0,0,7,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84840,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,19.53,4.858208955223882,1,Detail Page on-Amazon,19.53,19.53,,19.53,0,1,ENABLED,1,364.0,1,1,1.0,1,16573246879315,0.04558924093913837,0,,20.583717357910903,1,0,USD,,1,1,legacy,19.53,,0,19.53,0,1,4.02,1,DAILY_BUDGET,1,1,4.02,Amazon,19.53,19.53,8774,1,1,1,4,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84841,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,19.53,4.584507042253522,1,Detail Page on-Amazon,19.53,19.53,,19.53,0,1,ENABLED,1,364.0,1,1,1.42,1,16573246879315,0.05863956215793589,0,,21.812596006144393,1,0,USD,,1,1,legacy,19.53,,0,19.53,0,1,4.26,1,DAILY_BUDGET,1,1,4.26,Amazon,19.53,19.53,5116,1,1,1,3,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84845,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,137.94,1.2744815668202765,6,Other on-Amazon,177.0,177.0,,177.0,0,6,ENABLED,7,364.0,7,8,5.14,8,16573246879315,0.6254343293954135,0,,78.46327683615819,8,0,USD,,8,8,legacy,177.0,,0,137.94,0,7,138.88,6,DAILY_BUDGET,6,8,138.88,Amazon,177.0,177.0,4317,7,7,7,27,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84846,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,68.97,0.808682634730539,3,Other on-Amazon,108.04,108.04,,108.04,0,3,ENABLED,5,364.0,5,5,5.14,5,16573246879315,0.5127193847367383,0,,123.65790447982228,5,0,USD,,5,5,legacy,108.04,,0,68.97,0,5,133.6,3,DAILY_BUDGET,3,5,133.6,Amazon,108.04,108.04,5071,5,5,5,26,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84847,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,156.32,1.2247993981945837,8,Other on-Amazon,195.38,195.38,,195.38,0,8,ENABLED,10,364.0,10,10,5.15,10,16573246879315,0.6118018551411092,0,,81.64602313440476,10,0,USD,,10,10,legacy,195.38,,0,156.32,0,10,159.52,8,DAILY_BUDGET,8,10,159.52,Amazon,195.38,195.38,5067,10,10,10,31,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84848,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,136.78,0.9600761623978871,7,Other on-Amazon,156.31,156.31,,156.31,0,7,ENABLED,7,364.0,7,8,5.09,8,16573246879315,0.5929219937002038,0,,104.1584031731815,8,0,USD,,8,8,legacy,156.31,,0,136.78,0,7,162.81,6,DAILY_BUDGET,6,8,162.81,Amazon,156.31,156.31,5397,7,7,7,32,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84849,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,97.65,0.6057316543638732,5,Other on-Amazon,97.65,97.65,,97.65,0,5,ENABLED,5,364.0,5,5,5.2,5,16573246879315,0.5326460481099656,0,,165.08960573476702,5,0,USD,,5,5,legacy,97.65,,0,97.65,0,5,161.21,5,DAILY_BUDGET,5,5,161.21,Amazon,97.65,97.65,5820,5,5,5,31,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84850,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,78.12,0.6116025992327567,4,Other on-Amazon,78.12,78.12,,78.12,0,4,ENABLED,4,364.0,4,4,4.73,4,16573246879315,0.5324393610727668,0,,163.5048643113159,4,0,USD,,4,4,legacy,78.12,,0,78.12,0,4,127.73,4,DAILY_BUDGET,4,4,127.73,Amazon,78.12,78.12,5071,4,4,4,27,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84851,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,156.24,1.1165582791395698,8,Other on-Amazon,156.24,156.24,,156.24,0,8,ENABLED,7,364.0,7,8,4.51,8,16573246879315,0.6711409395973155,0,,89.56093189964157,8,0,USD,,8,8,legacy,156.24,,0,156.24,0,7,139.93,7,DAILY_BUDGET,7,8,139.93,Amazon,156.24,156.24,4619,7,7,7,31,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84855,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,68.97,0.6414023993304194,3,Top of Search on-Amazon,68.97,68.97,,68.97,0,3,ENABLED,3,364.0,3,3,5.97,3,16573246879315,7.468879668049793,0,,155.90836595621283,3,0,USD,,3,3,legacy,68.97,,0,68.97,0,3,107.53,3,DAILY_BUDGET,3,3,107.53,Amazon,68.97,68.97,241,3,3,3,18,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84856,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,0.0,0.0,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,364.0,0,0,5.88,0,16573246879315,3.4482758620689653,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,47.08,0,DAILY_BUDGET,0,0,47.08,Amazon,0.0,0.0,232,0,0,0,8,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84857,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,195.4,1.2024728656148596,10,Top of Search on-Amazon,214.93,214.93,,214.93,0,10,ENABLED,11,364.0,11,11,5.77,11,16573246879315,3.974358974358974,0,,83.16195970781185,11,0,USD,,11,11,legacy,214.93,,0,195.4,0,11,178.74,10,DAILY_BUDGET,10,11,178.74,Amazon,214.93,214.93,780,11,11,11,31,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84858,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,136.75,0.7007789279491647,7,Top of Search on-Amazon,136.75,136.75,,136.75,0,7,ENABLED,6,364.0,6,7,5.74,7,16573246879315,4.325699745547073,0,,142.69835466179157,7,0,USD,,7,7,legacy,136.75,,0,136.75,0,6,195.14,6,DAILY_BUDGET,6,7,195.14,Amazon,136.75,136.75,786,6,6,6,34,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84859,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,175.77,1.2944919467090874,9,Top of Search on-Amazon,195.3,195.3,,195.3,0,9,ENABLED,9,364.0,9,10,5.39,10,16573246879315,5.982905982905983,0,,77.25038402457757,10,0,USD,,10,10,legacy,195.3,,0,175.77,0,9,150.87,8,DAILY_BUDGET,8,10,150.87,Amazon,195.3,195.3,468,9,9,9,28,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84860,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,136.71,1.1350880106276986,7,Top of Search on-Amazon,136.71,136.71,,136.71,0,7,ENABLED,7,364.0,7,7,5.24,7,16573246879315,6.020942408376963,0,,88.09889547216736,7,0,USD,,7,7,legacy,136.71,,0,136.71,0,7,120.44,7,DAILY_BUDGET,7,7,120.44,Amazon,136.71,136.71,382,7,7,7,23,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84861,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,136.71,1.3094688221709008,7,Top of Search on-Amazon,175.77,175.77,,175.77,0,7,ENABLED,9,364.0,9,9,5.16,9,16573246879315,5.977011494252873,0,,76.3668430335097,9,0,USD,,9,9,legacy,175.77,,0,136.71,0,9,134.23,7,DAILY_BUDGET,7,9,134.23,Amazon,175.77,175.77,435,9,9,9,26,Inner-SP-KW-VB-vitamin b complex-EM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84865,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,40.0,0,0,1.2,0,71902167295137,12.5,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,1.2,0,DAILY_BUDGET,0,0,1.2,Amazon,0.0,0.0,8,0,0,0,1,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84866,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,40.0,0,0,0.0,0,71902167295137,nan,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,0,0,0,0,0,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84867,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,40.0,0,0,0.0,0,71902167295137,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,391,0,0,0,0,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84868,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,40.0,0,0,0.0,0,71902167295137,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,176,0,0,0,0,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84869,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,40.0,0,0,0.0,0,71902167295137,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1119,0,0,0,0,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84870,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,40.0,0,0,0.0,0,71902167295137,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,38,0,0,0,0,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84871,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,0.0,nan,0,Off Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,40.0,0,0,0.0,0,71902167295137,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84872,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,68.97,0.8192184344934078,3,Other on-Amazon,68.97,68.97,,68.97,0,3,PAUSED,3,40.0,3,3,2.81,3,71902167295137,0.589622641509434,0,,122.06756560823547,3,0,USD,,3,3,manual,68.97,,0,68.97,0,3,84.19,3,DAILY_BUDGET,3,3,84.19,Amazon,68.97,68.97,5088,3,3,3,30,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84873,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,91.96,1.0072289156626506,4,Other on-Amazon,91.96,91.96,,91.96,0,4,PAUSED,4,40.0,4,4,2.95,4,71902167295137,0.6387801359983516,0,,99.28229665071771,4,0,USD,,4,4,manual,91.96,,0,91.96,0,4,91.3,4,DAILY_BUDGET,4,4,91.3,Amazon,91.96,91.96,4853,4,4,4,31,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84874,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,39.08,0.4243213897937025,2,Other on-Amazon,39.08,39.08,,39.08,0,2,PAUSED,2,40.0,2,2,2.97,2,71902167295137,0.6211180124223602,0,,235.6704196519959,2,0,USD,,2,2,manual,39.08,,0,39.08,0,2,92.1,2,DAILY_BUDGET,2,2,92.1,Amazon,39.08,39.08,4991,2,2,2,31,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84875,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,39.08,0.9135109864422627,2,Other on-Amazon,39.08,39.08,,39.08,0,2,PAUSED,2,40.0,2,2,3.56,2,71902167295137,0.38095238095238093,0,,109.46775844421698,2,0,USD,,2,2,manual,39.08,,0,39.08,0,2,42.78,2,DAILY_BUDGET,2,2,42.78,Amazon,39.08,39.08,3150,2,2,2,12,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84876,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,39.06,1.3623997209626788,2,Other on-Amazon,39.06,39.06,,39.06,0,2,PAUSED,1,40.0,1,2,2.39,2,71902167295137,0.4952538175815105,0,,73.39989759344598,2,0,USD,,2,2,manual,39.06,,0,39.06,0,1,28.67,1,DAILY_BUDGET,1,2,28.67,Amazon,39.06,39.06,2423,1,1,1,12,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84877,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,40.0,0,0,0.0,0,71902167295137,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,24,0,0,0,0,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84879,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,40.0,0,0,0.0,0,71902167295137,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84880,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,0.0,0.0,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,40.0,0,0,0.73,0,71902167295137,50.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.73,0,DAILY_BUDGET,0,0,0.73,Amazon,0.0,0.0,2,0,0,0,1,Inner-SP-VB-auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
