id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,match_type,attributed_sales_same_sku14d,units_sold_other_sku14d,sales7d,sales_other_sku14d,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,search_term,units_sold_same_sku1d,campaign_status,keyword,sales_other_sku7d,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,ad_group_name,campaign_id,click_through_rate,purchase_click_rate14d,kindle_edition_normalized_pages_read14d,acos_clicks14d,units_sold_clicks30d,qualified_borrows,portfolio_id,campaign_budget_currency_code,roas_clicks7d,units_sold_same_sku14d,units_sold_clicks7d,keyword_id,attributed_sales_same_sku7d,royalty_qualified_borrows,sales1d,ad_group_id,add_to_list,keyword_bid,targeting,purchases_same_sku14d,units_sold_other_sku7d,spend,purchases_same_sku1d,campaign_budget_type,keyword_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,acos_clicks7d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
219526,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,klaire labs magnesium glycinate,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,16.666666666666664,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,6,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219530,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,koia creatine,0,ENABLED,creatine,0.0,0,100.0,0,0,4.25,0,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,100.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,407556257369922,0.0,0,0.0,343251949063559,0,1.7,creatine,0,0,4.25,0,DAILY_BUDGET,BROAD,0,0,4.25,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219531,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,kosher creatine,0,ENABLED,creatine,0.0,0,100.0,0,0,4.25,0,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,20.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,407556257369922,0.0,0,0.0,343251949063559,0,1.7,creatine,0,0,4.25,0,DAILY_BUDGET,BROAD,0,0,4.25,Amazon,0.0,nan,0.0,5,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219535,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,11.025735294117645,1,BROAD,0.0,1,29.99,29.99,0.0,0,krealyte creatine,0,ENABLED,creatine,29.99,0,100.0,1,0,2.72,1,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,25.0,100.0,0,9.069689896632212,1,0,197748004457307.0,USD,11.025735294117645,0,1,407556257369922,0.0,0,29.99,343251949063559,0,1.7,creatine,0,1,2.72,0,DAILY_BUDGET,BROAD,1,0,2.72,Amazon,29.99,9.069689896632212,29.99,4,0,1,1,1,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219536,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,kukaly creatine gummies,0,ENABLED,creatine gummies,0.0,0,700.0,0,0,2.4,0,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,20.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,402815703536000,0.0,0,0.0,425782617077083,0,1.5,creatine gummies,0,0,2.4,0,DAILY_BUDGET,BROAD,0,0,2.4,Amazon,0.0,nan,0.0,5,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219537,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,kukaly creatine monohydrate gummies,0,ENABLED,creatine,0.0,0,100.0,0,0,2.72,0,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,25.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,407556257369922,0.0,0,0.0,343251949063559,0,1.7,creatine,0,0,2.72,0,DAILY_BUDGET,BROAD,0,0,2.72,Amazon,0.0,nan,0.0,4,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219541,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-04,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,l theanine magnesium glycinate,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,5.555555555555555,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,18,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219542,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,l theanine magnesium glycinate,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,5.263157894736842,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,19,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219543,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,l theanine magnesium glycinate,0,ENABLED,close-match,0.0,0,300.0,0,0,2.6,0,Inner-SP-Auto-gumm-magnesium-CPC-New,31526300125663,33.33333333333333,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,348012246532570,0.0,0,0.0,343806971340416,0,1.0,close-match,0,0,2.6,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,2.6,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-New,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219544,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,"l theanine, ksm-66 ashwagandha, magnesium glycinate gummies",0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,3.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,33.33333333333333,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,3.5,0,DAILY_BUDGET,PHRASE,0,0,3.5,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219545,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,l-theanine magnesium ashwagandha cortisol gummies,0,ENABLED,close-match,0.0,0,300.0,0,0,3.1,0,Inner-SP-Auto-gumm-magnesium-CPC-New,31526300125663,100.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,348012246532570,0.0,0,0.0,343806971340416,0,1.0,close-match,0,0,3.1,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.1,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-New,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219546,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,lab tested creatine gummies,0,ENABLED,creatine gummies,0.0,0,700.0,0,0,4.5,0,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,33.33333333333333,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,402815703536000,0.0,0,0.0,425782617077083,0,1.5,creatine gummies,0,0,4.5,0,DAILY_BUDGET,BROAD,0,0,4.5,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219556,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,lilicare creatine gummies,0,ENABLED,creatine gummies,0.0,0,700.0,0,0,3.6,0,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,50.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,402815703536000,0.0,0,0.0,425782617077083,0,1.5,creatine gummies,0,0,3.6,0,DAILY_BUDGET,BROAD,0,0,3.6,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219558,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-04,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,0,liposomal berberina,0,ENABLED,"asin=""B0DBLHXG3Z""",0.0,0,180.0,0,0,3.12,0,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,100.0,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,522284620832806,0.0,0,0.0,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",0,0,3.12,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,3.12,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219567,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-04,43.98,2.6606170598911065,2,TARGETING_EXPRESSION,43.98,0,43.98,0.0,43.98,0,liposomal berberine,2,ENABLED,"asin=""B0DBLHXG3Z""",0.0,1,180.0,1,2,3.31,2,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,8.928571428571429,20.0,0,37.58526603001365,2,0,189812334889736.0,USD,2.6606170598911065,2,2,522284620832806,43.98,0,43.98,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",1,0,16.53,1,DAILY_BUDGET,TARGETING_EXPRESSION,1,2,16.53,Amazon,43.98,37.58526603001365,43.98,56,1,1,1,5,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219568,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,87.96,4.545736434108527,4,TARGETING_EXPRESSION,87.96,0,87.96,0.0,87.96,0,liposomal berberine,4,ENABLED,"asin=""B0DBLHXG3Z""",0.0,4,180.0,4,4,3.23,4,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,7.792207792207792,66.66666666666666,0,21.998635743519785,4,0,189812334889736.0,USD,4.545736434108527,4,4,522284620832806,87.96,0,87.96,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",4,0,19.35,4,DAILY_BUDGET,TARGETING_EXPRESSION,4,4,19.35,Amazon,87.96,21.998635743519785,87.96,77,4,4,4,6,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219569,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,0,liposomal berberine,0,ENABLED,"asin=""B0DBLHXG3Z""",0.0,0,180.0,0,0,3.07,0,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,5.932203389830509,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,522284620832806,0.0,0,0.0,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",0,0,21.48,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,21.48,Amazon,0.0,nan,0.0,118,0,0,0,7,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219570,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,71.97,3.852783725910064,3,TARGETING_EXPRESSION,71.97,0,71.97,0.0,71.97,0,liposomal berberine,3,ENABLED,"asin=""B0DBLHXG3Z""",0.0,3,180.0,3,3,3.11,3,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,4.225352112676056,50.0,0,25.955259135751007,3,0,189812334889736.0,USD,3.852783725910064,3,3,522284620832806,71.97,0,71.97,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",3,0,18.68,3,DAILY_BUDGET,TARGETING_EXPRESSION,3,3,18.68,Amazon,71.97,25.955259135751007,71.97,142,3,3,3,6,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219571,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,0,liposomal berberine,0,ENABLED,"asin=""B0DBLHXG3Z""",0.0,0,180.0,0,0,3.25,0,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,3.488372093023256,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,522284620832806,0.0,0,0.0,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",0,0,9.74,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,9.74,Amazon,0.0,nan,0.0,86,0,0,0,3,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219572,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,0,liposomal berberine,0,ENABLED,"asin=""B0DBLHXG3Z""",0.0,0,180.0,0,0,2.5,0,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,50.0,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,522284620832806,0.0,0,0.0,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",0,0,2.5,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,2.5,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219574,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,0,liposomal berberine 500 mg,0,ENABLED,"asin=""B0DBLHXG3Z""",0.0,0,180.0,0,0,3.0,0,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,100.0,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,522284620832806,0.0,0,0.0,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",0,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,3.0,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219579,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,liposomal berberine hcl 500mg,0,ENABLED,berberine supplement,0.0,0,1.0,0,0,2.58,0,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,100.0,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,432790521304689,0.0,0,0.0,554794794836811,0,1.2,berberine supplement,0,0,2.58,0,DAILY_BUDGET,BROAD,0,0,2.58,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219580,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,liposomal berberine hcl supplement liquid 3000mg,0,ENABLED,berberine supplement,0.0,0,1.0,0,0,1.24,0,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,5.555555555555555,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,432790521304689,0.0,0,0.0,554794794836811,0,1.2,berberine supplement,0,0,1.24,0,DAILY_BUDGET,BROAD,0,0,1.24,Amazon,0.0,nan,0.0,18,0,0,0,1,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219582,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,0,liposomal berberine organic,0,ENABLED,"asin=""B0DBLHXG3Z""",0.0,0,180.0,0,0,2.76,0,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,33.33333333333333,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,522284620832806,0.0,0,0.0,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",0,0,2.76,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,2.76,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219583,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,0,liposomal berberine organic,0,ENABLED,"asin=""B0DBLHXG3Z""",0.0,0,180.0,0,0,3.37,0,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,50.0,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,522284620832806,0.0,0,0.0,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",0,0,3.37,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,3.37,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219587,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,liposomal berberine supplement,0,ENABLED,berberine supplement,0.0,0,1.0,0,0,2.7,0,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,7.6923076923076925,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,432790521304689,0.0,0,0.0,554794794836811,0,1.2,berberine supplement,0,0,2.7,0,DAILY_BUDGET,BROAD,0,0,2.7,Amazon,0.0,nan,0.0,13,0,0,0,1,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219588,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,liposomal berberine supplement,0,ENABLED,berberine supplement,0.0,0,1.0,0,0,1.5,0,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,2.564102564102564,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,432790521304689,0.0,0,0.0,554794794836811,0,1.2,berberine supplement,0,0,1.5,0,DAILY_BUDGET,BROAD,0,0,1.5,Amazon,0.0,nan,0.0,39,0,0,0,1,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219589,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,21.99,2.40327868852459,1,TARGETING_EXPRESSION,21.99,0,21.99,0.0,21.99,0,liposomal berberine supplement,1,ENABLED,"asin=""B0DBLHXG3Z""",0.0,1,180.0,1,1,3.05,1,Inner-SP-KW-Berberine Capsules-PAT,287272276943680,20.0,33.33333333333333,0,41.60982264665758,1,0,189812334889736.0,USD,2.40327868852459,1,1,522284620832806,21.99,0,21.99,301827846242541,0,1.0,"asin=""B0DBLHXG3Z""",1,0,9.15,1,DAILY_BUDGET,TARGETING_EXPRESSION,1,1,9.15,Amazon,21.99,41.60982264665758,21.99,15,1,1,1,3,Inner-SP-KW-Berberine Capsules-PAT,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219593,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-04,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,liposomal berberine with ceylon cinnamon,0,ENABLED,berberine with ceylon cinnamon,0.0,0,1.0,0,0,3.0,0,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,181887194239676,33.33333333333333,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,504352428734953,0.0,0,0.0,382442285328166,0,1.5,berberine with ceylon cinnamon,0,0,3.0,0,DAILY_BUDGET,BROAD,0,0,3.0,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219594,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,24.49,16.326666666666664,1,BROAD,24.49,0,24.49,0.0,24.49,0,liposomal berberine with ceylon cinnamon,1,ENABLED,berberine with ceylon cinnamon,0.0,1,1.0,1,1,1.5,1,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,181887194239676,25.0,100.0,0,6.124948958758678,1,0,189812334889736.0,USD,16.326666666666664,1,1,504352428734953,24.49,0,24.49,382442285328166,0,1.5,berberine with ceylon cinnamon,1,0,1.5,1,DAILY_BUDGET,BROAD,1,1,1.5,Amazon,24.49,6.124948958758678,24.49,4,1,1,1,1,Inner-SP-KW-Berberine Capsules-BM-berberine with ceylon cinnamon-1w,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219595,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,liposomal berberine:,0,ENABLED,berberine supplement,0.0,0,1.0,0,0,2.7,0,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,100.0,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,432790521304689,0.0,0,0.0,554794794836811,0,1.2,berberine supplement,0,0,2.7,0,DAILY_BUDGET,BROAD,0,0,2.7,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
219597,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,liposomal creatine monohydrate,0,ENABLED,creatine,0.0,0,100.0,0,0,2.72,0,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,33.33333333333333,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,407556257369922,0.0,0,0.0,343251949063559,0,1.7,creatine,0,0,2.72,0,DAILY_BUDGET,BROAD,0,0,2.72,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
